experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
218,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,117069.0,5.068441908639337,406.69235048319183,369.2181398603419,95.5223746624342,196.57989730438908,772.2513695309489,610.7070825000001,817.8390759346913
219,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,236483.0,5.373799926166615,436.05327556313557,390.95301405176053,79.07373804020655,184.8026566130638,881.3327098157386,637.1056245035952,1005.8219974425609
220,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,551450.0,5.741506141058163,315.75566500446905,272.8432865744104,60.34532911889288,138.14131324599356,663.9244617649972,438.95703021727456,771.2942797577265
221,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,474231.0,5.675989939960377,331.70660910318514,275.96313166701947,71.89386,142.77144515359507,687.8226641712705,460.1782836943237,895.2990889494247
222,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,1073296.0,6.030719510818429,396.4340274971133,341.73984035244746,91.2375990725656,186.71631352709244,797.3259687418278,573.7040603616149,883.8831660684793
223,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,538581.0,5.731251028353799,392.2566071391721,376.3693308055996,106.31783753507166,206.59365745198212,702.8512628431424,543.9922829104352,803.4785880937469
224,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,380786.0,5.58068097271003,297.48137088211195,276.0821042269052,90.32077100949708,163.09543829041175,532.4563321210884,415.00615365518814,611.1515363734387
225,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,685283.0,5.835869958290811,436.3773863319135,405.18674063520587,147.01825056962284,246.2495452822724,772.9577114928542,569.108817873938,957.2818404359531
226,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,678013.0,5.831238020967563,526.9585567101255,488.0070939568823,127.38581694165065,250.47647330174266,1019.0922293010157,770.1815092988813,1103.596634596371
227,Rac1,out_SF,distances_AD,P8_P9,1.0,8.0,9.0,5000.0,712524.0,5.852799497300931,431.95634147285654,385.6944534156395,104.09364369541974,218.57577629063962,822.7806604544619,647.5045665705561,904.4575683982958
