experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
211,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,374688.0,5.573669784320817,755.7737514846323,803.2321471599939,332.0278358275048,552.4388653738162,1091.2599596094542,988.466525666571,1128.378917006149
212,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,805668.0,5.9061561144205035,849.8534598742991,900.7462073107724,459.3202969428391,662.0670580649991,1170.0747579746433,1076.0906016398342,1205.2116375079122
213,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,672459.0,5.827665810434197,903.788536465624,968.4113344594539,428.40254447035556,658.3776979733267,1293.4972690210009,1162.3752605425911,1363.8761932745704
214,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,705709.0,5.8486256560842875,921.6770908973398,953.4404680527584,369.29487963127747,679.2661166690616,1382.9627469573197,1216.56442479517,1465.5749671452643
215,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,1413178.0,6.150196867828069,932.7333096000368,975.9313772330547,422.13139468656004,656.4969818040947,1386.0445562275074,1222.0092898082362,1451.448468216132
216,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,276369.0,5.441489327110327,898.3840552170409,943.0960773303193,300.9025326182652,573.492887709046,1430.4078909154825,1260.818101675094,1492.617567479789
217,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,271655.0,5.434017702936556,980.5503110114107,991.4858431719308,521.6529762322994,733.455491438614,1414.8696104676117,1278.4366819373845,1465.0643691826217
218,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,117069.0,5.068441908639337,870.1968310924444,920.4632459480829,399.91613018804514,604.9951282366769,1274.2982534226983,1154.7347643769872,1327.970799247307
219,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,236483.0,5.373799926166615,981.5701180005599,1012.4682289548286,530.2225854143419,765.2294309318538,1392.499210833036,1236.3883129554083,1456.6274565311376
220,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,551450.0,5.741506141058163,1025.7704942401674,1063.6250960593757,449.10573446457545,705.1707385958483,1543.6339884559538,1346.091893596404,1643.9924362194495
221,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,474231.0,5.675989939960377,1070.3875483375082,1140.40333,483.8471472149877,778.6315624280338,1537.2832490105495,1410.5223540588443,1590.5236411127416
222,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,1073296.0,6.030719510818429,963.8538554688646,1026.1601637882825,385.77638602768076,680.0660125151404,1443.3650935131996,1280.2409235569505,1510.6058916910733
223,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,538581.0,5.731251028353799,886.4719773552986,925.1551490332656,389.7952209580998,664.1966545051557,1301.529894974926,1159.8761173313476,1362.1523004318483
224,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,380786.0,5.58068097271003,875.0590120567564,911.3888659147224,359.0184217748079,615.2236021482896,1329.9787612470016,1148.0798107649437,1419.2640141966197
225,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,685283.0,5.835869958290811,928.7857725799307,984.7062021107911,404.79114206138127,655.7660491151629,1372.6844158812753,1221.0467589798507,1440.087342682543
226,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,678013.0,5.831238020967563,956.8878560191516,1026.0196302739678,452.49589917652173,689.7465193996354,1394.5147130727041,1235.5476300230512,1444.517950433567
